ts,x,y,a,x2,y2
45824,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45874,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
45927,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45977,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46025,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46074,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46122,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46170,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46219,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46269,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46320,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.63636363636
46370,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.63636363636
46420,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.63636363636
46470,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.63636363636
46520,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.63636363636
46571,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
46621,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46671,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46721,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46770,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46819,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46870,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46921,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
46972,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47022,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47072,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47120,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47168,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.63636363636
47216,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47270,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47320,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47368,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47417,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47467,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
47516,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47565,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47617,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47667,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47717,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47767,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47815,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47865,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47913,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
47965,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48015,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48066,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48116,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48163,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48212,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48260,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48308,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48356,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48404,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48452,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48500,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48549,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48601,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48651,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48701,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48750,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48800,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48849,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48901,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
48952,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49001,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49051,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49101,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49152,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49203,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
49253,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49301,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49350,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49399,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49449,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49497,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49544,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49593,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49644,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49694,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49745,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49794,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49844,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49893,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49945,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
49996,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50046,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50095,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50145,-12.3636363636,-78.9090909091,5,-5.81818181818,-7.27272727273
50192,-12.3636363636,-78.9090909091,5,-5.81818181818,-7.27272727273
50246,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50296,-12.3636363636,-78.9090909091,5,-5.81818181818,-7.27272727273
50345,-12.3636363636,-78.9090909091,5,-5.81818181818,-7.27272727273
50394,-12.3636363636,-78.9090909091,5,-5.81818181818,-7.27272727273
50444,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50493,-12.3636363636,-78.5454545455,5,-5.09090909091,-7.63636363636
50545,-12.3636363636,-78.5454545455,5,-5.09090909091,-7.63636363636
50596,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
50645,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50695,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50745,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50792,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
50841,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50893,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
50961,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
51060,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
51132,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.63636363636
51251,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.63636363636
51319,-12.3636363636,-78.5454545455,4,-6.54545454545,-7.63636363636
51369,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.63636363636
51473,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.63636363636
51969,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52020,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52071,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52121,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52170,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52219,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52269,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52316,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52364,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52413,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52464,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52514,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
52564,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52614,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52663,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52713,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52764,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52815,-12.7272727273,-78.5454545455,5,-5.81818181818,-7.27272727273
52866,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52914,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
52964,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53012,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
53059,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53111,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
53162,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
53211,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
53260,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53310,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53359,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53408,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53456,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53505,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53552,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53602,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53652,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53703,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53753,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53802,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53852,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53901,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53947,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
53996,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54045,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54094,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54145,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54198,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54247,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54296,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54344,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
54392,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54441,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54488,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
54536,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54586,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54636,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54686,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54736,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54786,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54835,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54885,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54937,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
54987,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55036,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55087,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55137,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55188,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55238,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55287,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55336,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55385,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55434,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55483,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55531,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55580,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55628,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55676,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55723,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55772,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55820,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55869,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55921,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
55971,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56021,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56071,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56121,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56173,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56224,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56275,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56324,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56372,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56420,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56471,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56523,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56573,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56628,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56679,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56728,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56777,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56828,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56879,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
56930,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
56980,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57029,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57077,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57126,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57184,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57233,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57283,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57333,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57384,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57435,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57486,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57534,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57584,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57632,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57680,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57729,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57781,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57831,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57881,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57931,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
57980,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
58038,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
58088,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
58137,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
